management,subscriber_id,md_id,date,gas_consumption,source,month,year,season,heating_season,month_name
г.Амвросиевка,101000009511,1760820,2020-02-17,44148,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000008449,3875278,2020-02-17,4506,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003521,1747376,2020-02-17,30640,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003887,1748612,2020-02-17,22770,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002061,1742442,2020-02-17,24960,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001637,1741174,2020-02-17,35325,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011099,1736794,2020-02-17,2424,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004699,1751382,2020-02-17,31452,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010773,1736358,2020-02-17,4996,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005509,2729053,2020-02-17,1950,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010232,3770878,2020-02-17,2070,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003518,1747364,2020-02-17,25676,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001221,1739058,2020-02-17,87040,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000010710,1736238,2020-02-17,11047,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001886,1741858,2020-02-17,30634,снятие,2,2020,winter,1,February
г.Амвросиевка,101000004650,1751216,2020-02-17,38214,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003211,1746296,2020-02-17,36470,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003568,1747512,2020-02-17,33111,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001402,2955803,2020-02-17,1480,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009873,1761838,2020-02-17,48292,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000117,1738418,2020-02-17,11500,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000005003,3825995,2020-02-17,86,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010714,1736244,2020-02-17,10464,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002593,1744256,2020-02-17,13390,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008148,1757020,2020-02-17,19315,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008010,1756672,2020-02-17,10120,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012043,1738694,2020-02-17,21558,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010978,1736634,2020-02-17,12245,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011734,1738504,2020-02-17,11706,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006074,2825610,2020-02-17,1477,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004085,1749292,2020-02-17,54295,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010827,2801749,2020-02-17,1664,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008671,1758460,2020-02-17,42363,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011567,1738084,2020-02-17,14156,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000013031,1739982,2020-02-17,50040,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008345,1757520,2020-02-17,30089,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002950,1745396,2020-02-17,85219,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006714,2606524,2020-02-17,1494,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010881,2833584,2020-02-17,2967,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009858,1761802,2020-02-17,20662,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007855,1756254,2020-02-17,91482,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008114,3514977,2020-02-17,6785,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002463,2525474,2020-02-17,14800,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009633,1761168,2020-02-17,35482,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010837,1736440,2020-02-17,8620,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005165,1752316,2020-02-17,6043,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000002941,1745366,2020-02-17,95617,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005790,2633819,2020-02-17,1044,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010803,1736394,2020-02-17,12335,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011698,1738414,2020-02-17,12570,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011839,3634214,2020-02-17,2492,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002154,1742756,2020-02-17,42750,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008055,1756772,2020-02-17,57400,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003469,1747180,2020-02-17,30754,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012382,1739400,2020-02-17,33549,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010559,1735984,2020-02-17,17814,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003740,1748094,2020-02-17,42533,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000009683,1761342,2020-02-17,42585,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004558,1750884,2020-02-17,31711,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011646,1738280,2020-02-17,33920,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008102,1756902,2020-02-17,37365,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012373,1739374,2020-02-17,32710,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001260,1739644,2020-02-17,66430,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008604,1758292,2020-02-17,49806,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010642,1736142,2020-02-17,10079,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011746,2443955,2020-02-17,1329,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004038,1749136,2020-02-17,37229,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008504,1757984,2020-02-17,25100,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000050,1752062,2020-02-17,20110,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001478,1740608,2020-02-17,98618,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008996,1759252,2020-02-17,17776,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004242,3028136,2020-02-17,14300,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008207,1757182,2020-02-17,21100,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005290,1752448,2020-02-17,1550,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000216,1742784,2020-02-17,29269,снятие,2,2020,winter,1,February
г.Амвросиевка,101000000757,1755350,2020-02-17,56607,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009644,1761198,2020-02-17,33714,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000004901,1751882,2020-02-17,1193,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000132,1740056,2020-02-17,4161,снятие,2,2020,winter,1,February
г.Амвросиевка,101000000911,1759588,2020-02-17,12560,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004325,1750128,2020-02-17,24480,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003640,1747762,2020-02-17,77526,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003116,1745992,2020-02-17,13180,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003340,1746728,2020-02-17,20876,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008688,2636499,2020-02-17,12774,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003173,1746168,2020-02-17,56880,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001464,1740574,2020-02-17,85230,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003617,1747674,2020-02-17,24247,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005734,2452921,2020-02-17,1888,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010756,1736332,2020-02-17,4084,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008426,1757772,2020-02-17,33200,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003498,1747284,2020-02-17,27232,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010785,1736372,2020-02-17,3461,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011747,2447773,2020-02-17,10115,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000197,1742130,2020-02-17,56491,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000743,1754922,2020-02-17,26505,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004989,2611527,2020-02-17,1009,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002198,1742938,2020-02-17,46010,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003733,1748070,2020-02-17,75355,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003181,1746194,2020-02-17,39751,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002663,1744458,2020-02-17,78771,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010986,2832703,2020-02-17,1377,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011748,2458306,2020-02-17,14500,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001025,1735384,2020-02-17,50035,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003369,1746816,2020-02-17,79449,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008205,1757180,2020-02-17,38805,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008776,1758718,2020-02-17,14885,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008329,1757476,2020-02-17,17022,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008705,1758562,2020-02-17,3423,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001495,1740664,2020-02-17,22709,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010436,1735812,2020-02-17,11375,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012602,1739656,2020-02-17,50538,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008024,3669770,2020-02-17,3690,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004491,3637235,2020-02-18,6086,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002326,1743372,2020-02-18,76508,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002803,1744914,2020-02-18,74610,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011759,2515249,2020-02-18,1770,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002641,2552477,2020-02-18,19691,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000857,1758170,2020-02-18,49158,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000292,1745300,2020-02-18,52442,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000011360,1737500,2020-02-18,24650,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000795,1756526,2020-02-18,22700,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002293,1743252,2020-02-18,9232,снятие,2,2020,winter,1,February
г.Амвросиевка,101000001198,1738610,2020-02-18,55164,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005876,2763969,2020-02-18,1427,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000012376,3744049,2020-02-18,3076,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002500,1743978,2020-02-18,4693,снятие,2,2020,winter,1,February
г.Амвросиевка,101000001040,1735746,2020-02-18,72217,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002872,3071443,2020-02-18,11184,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010382,1735710,2020-02-18,13520,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011294,1737272,2020-02-18,35608,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007129,1754240,2020-02-18,15577,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000003920,3289234,2020-02-18,6613,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005069,1752236,2020-02-18,23020,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008257,1757298,2020-02-18,44776,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004377,1750288,2020-02-18,74174,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003168,1746152,2020-02-18,52425,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010889,1736522,2020-02-18,10860,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002384,1743580,2020-02-18,94992,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011565,1738080,2020-02-18,39810,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007163,3596323,2020-02-18,6030,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003284,1746536,2020-02-18,24048,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001415,1740428,2020-02-18,56580,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001888,1741866,2020-02-18,77446,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001640,1741192,2020-02-18,86897,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000038,1748304,2020-02-18,66324,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000012435,3674748,2020-02-18,6375,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004496,1750670,2020-02-18,14375,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002747,1744700,2020-02-18,58750,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011690,1738394,2020-02-18,1577,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001886,1741858,2020-02-18,42339,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000006496,2793746,2020-02-18,712,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003071,1745822,2020-02-18,11318,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000005077,1752258,2020-02-18,447,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004363,1750250,2020-02-18,34254,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010658,1736160,2020-02-18,4903,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000132,1740056,2020-02-18,28376,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000002145,1742726,2020-02-18,25101,снятие,2,2020,winter,1,February
г.Амвросиевка,101000000442,1750420,2020-02-18,58650,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003971,1748914,2020-02-18,39562,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003069,3499262,2020-02-18,13668,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001130,1737294,2020-02-18,90202,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004410,1750404,2020-02-18,12944,снятие,2,2020,winter,1,February
г.Амвросиевка,101000002461,1743836,2020-02-18,6469,снятие,2,2020,winter,1,February
г.Амвросиевка,101000000460,1751036,2020-02-18,45449,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008379,1757622,2020-02-18,14166,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011849,3825977,2020-02-18,3000,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008548,1758100,2020-02-18,34250,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001832,1741690,2020-02-18,8944,снятие,2,2020,winter,1,February
г.Амвросиевка,101000000151,1740724,2020-02-18,29998,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000003291,1746560,2020-02-18,2010,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009658,1761246,2020-02-18,30707,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005749,2552103,2020-02-18,3877,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006699,2607512,2020-02-18,392,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005761,2453019,2020-02-18,1816,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002241,1743074,2020-02-18,89900,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004922,1751924,2020-02-18,1245,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003155,1746114,2020-02-18,26418,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005040,1752158,2020-02-18,2824,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003218,1746322,2020-02-18,32515,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000519,1752338,2020-02-18,7149,снятие,2,2020,winter,1,February
г.Амвросиевка,101000011030,1736696,2020-02-18,20001,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010995,2840946,2020-02-18,1880,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009487,1760740,2020-02-18,19570,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009531,1760872,2020-02-18,24475,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009053,1759426,2020-02-18,40385,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001559,1740902,2020-02-18,48150,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000003725,2825624,2020-02-18,13700,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004706,1751406,2020-02-18,29488,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010399,1735738,2020-02-18,33272,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002205,1742962,2020-02-18,30747,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005358,3845140,2020-02-18,2175,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009784,2867043,2020-02-18,7630,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004260,1749888,2020-02-18,36633,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011310,1737332,2020-02-18,37706,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002639,1744378,2020-02-18,79607,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011731,1738498,2020-02-18,18639,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011155,1736850,2020-02-18,4697,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004754,1751564,2020-02-18,24450,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005047,1752180,2020-02-18,1363,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002330,1743388,2020-02-18,2673,снятие,2,2020,winter,1,February
г.Амвросиевка,101000008184,1757118,2020-02-18,8736,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000064,1753490,2020-02-18,25050,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001388,1740338,2020-02-18,86850,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006968,1754138,2020-02-18,12800,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003354,1746774,2020-02-18,45975,снятие,2,2020,winter,1,February
г.Амвросиевка,101000010294,2775570,2020-02-18,7585,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007520,1755190,2020-02-18,35200,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002245,2783457,2020-02-18,13584,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001292,2981312,2020-02-18,22830,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009308,1760152,2020-02-18,29000,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002228,1743038,2020-02-18,5405,снятие,2,2020,winter,1,February
г.Амвросиевка,101000002941,1745366,2020-02-18,95617,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000000204,1742364,2020-02-18,17012,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000002348,1743452,2020-02-18,48258,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002418,1743700,2020-02-18,67000,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007307,1754550,2020-02-18,10614,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010308,1735454,2020-02-18,32910,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001749,1741570,2020-02-18,34144,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009644,1761198,2020-02-18,33714,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002351,1743464,2020-02-18,22881,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008845,2971864,2020-02-18,14299,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003647,1747784,2020-02-18,41258,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000006737,1753814,2020-02-18,13037,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009326,1760216,2020-02-18,22050,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004157,3746746,2020-02-18,3609,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002968,1745452,2020-02-18,39832,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003721,1748032,2020-02-18,30800,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000002713,1744602,2020-02-18,30327,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001488,1740642,2020-02-18,47280,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003000,1745576,2020-02-18,26910,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003272,1746506,2020-02-18,29840,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004384,1750310,2020-02-18,23395,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000004579,1750958,2020-02-18,37016,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002066,1742468,2020-02-18,41683,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003935,1748786,2020-02-18,60860,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004676,1751302,2020-02-18,17887,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007397,1754882,2020-02-18,9543,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000216,1742784,2020-02-18,33825,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000004175,1749580,2020-02-18,36699,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002705,1744574,2020-02-18,49120,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000776,1755982,2020-02-18,50042,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010409,1735764,2020-02-18,9480,явка в УГГ,2,2020,winter,1,February
г.Амвросиевка,101000007375,1754814,2020-02-18,26570,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006084,2787256,2020-02-18,1691,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000009142,1759670,2020-02-18,51003,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007287,1754488,2020-02-18,10472,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000032,1746252,2020-02-18,17789,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005747,2526814,2020-02-18,3225,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005806,2645411,2020-02-18,306,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007932,1756484,2020-02-18,19250,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002488,1743938,2020-02-18,17999,снятие,2,2020,winter,1,February
г.Амвросиевка,101000001451,1740538,2020-02-18,45734,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000000902,1759334,2020-02-18,11233,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005858,2747740,2020-02-18,763,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004684,1751330,2020-02-18,80855,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000281,1744938,2020-02-18,35182,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000001021,1735320,2020-02-18,66264,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000011218,1737004,2020-02-18,8753,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000353,1747400,2020-02-18,31724,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000011399,1737616,2020-02-19,53929,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000007690,1755774,2020-02-19,19968,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000796,1756554,2020-02-19,54460,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005702,2588430,2020-02-19,2916,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006249,1753244,2020-02-19,30560,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002326,1743372,2020-02-19,76758,по данным абонента,2,2020,winter,1,February
г.Амвросиевка,101000002361,1743498,2020-02-19,33585,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000003393,1746900,2020-02-19,38895,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002330,1743388,2020-02-19,31464,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000002950,1745396,2020-02-19,85585,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000002333,1743402,2020-02-19,52174,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000008316,1757456,2020-02-19,3682,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001956,1742094,2020-02-19,57400,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003253,1746436,2020-02-19,46127,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008513,1758008,2020-02-19,30140,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010713,2430740,2020-02-19,12616,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002137,1742708,2020-02-19,35220,контрольное снятие,2,2020,winter,1,February
г.Амвросиевка,101000000519,1752338,2020-02-19,32946,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000005930,2789733,2020-02-19,1022,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001371,1740276,2020-02-19,67985,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000010690,1736202,2020-02-19,2256,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003462,1747154,2020-02-19,53510,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000003634,1747734,2020-02-19,13200,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008674,1758468,2020-02-19,53450,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008679,1758482,2020-02-19,33092,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006640,1753712,2020-02-19,13457,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000005939,2789719,2020-02-19,1976,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000000387,1748550,2020-02-19,34022,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000006228,1753218,2020-02-19,7328,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002145,1742726,2020-02-19,53254,уст-ка после снятия,2,2020,winter,1,February
г.Амвросиевка,101000004356,1750218,2020-02-19,72319,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000008332,1757484,2020-02-19,78960,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000004824,2435858,2020-02-19,2800,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000002327,1743378,2020-02-19,9585,по телефону,2,2020,winter,1,February
г.Амвросиевка,101000008654,1758410,2020-02-19,5362,по квитанции,2,2020,winter,1,February
г.Амвросиевка,101000001967,1742122,2020-02-19,48030,по квитанции,2,2020,winter,1,February
